,Target,Importance
8709,Fetal_Brain_Female | DNase.hot | Roadmap,3
2723,LS174T_Epithelium_Colon | GATA6 | ID:47432,3
2727,K562_Erythroblast_Bone_Marrow | CTCF | ID:47475,3
2734,U2OS_Bone | POLR2A | ID:47491,3
2795,GM12878_B_Lymphocyte_Blood | REST | ID:47858,3
2738,U2OS_Bone | POLR2A | ID:47495,3
2746,NCI-H441_Epithelium_Lung | SMAD3 | ID:47577,3
8703,Fetal_Adrenal_Gland | DNase.fdr0.01.hot | Roadmap,3
2762,GRANTA-519_B_Lymphocyte | SOX11 | ID:47711,3
2763,BCBL1_B_cell_lymphoma | POLR2A | ID:47726,3
2778,Raji_B_Lymphocyte_Blood | POLR2A | ID:47803,3
2785,GM12878_B_Lymphocyte_Blood | REST | ID:47848,3
2906,BJ_Fibroblast_Skin | KDM6B | ID:48442,3
2922,CUTLL1_T_Lymphocyte_Blood | KDM6B | ID:48576,3
3169,GM15510_Lymphoblastoid_Blood | POLR2A | ID:4987,3
3100,MCF-7_Epithelium_Breast | ESR1 | ID:49640,3
3062,HCT-116_Colon | POLR2A | ID:49533,3
8631,A549 (EtOH_0.02pct) | CTCF | ENCODE,3
3072,GM10847_Lymphoblastoid_Blood | RELA | ID:4960,3
3075,Embryonic_Stem_Cell_Embryo | TRIM28 | ID:49606,3
8626,A549 (EtOH_0.02pct) | BCL3 | ENCODE,3
8625,A549 (EtOH_0.02pct) | ATF3 | ENCODE,3
3095,GM18951_Lymphoblastoid_Blood | RELA | ID:4963,3
3110,MCF-7_Epithelium_Breast | MED1 | ID:49651,3
3051,T47D_Epithelium_Mammary_Gland | NRF1 | ID:49449,3
8613,SEM_Pre-B_Lymphocyte | MEIS1 | ID:9322,3
3121,U937_Pleura | DEK | ID:49697,3
3123,GM12878_B_Lymphocyte_Blood | RELA | ID:4971,3
3130,HCC4018_Epithelium_Lung | ASCL1 | ID:49728,3
3134,Kasumi-1_Myeloblast_Blood | LMO2 | ID:49738,3
3142,Fibroblast | BRD4 | ID:49745,3
3156,GM18505_Lymphoblastoid_Blood | POLR2A | ID:4982,3
3053,SW1353_Bone | HES1 | ID:49475,3
8637,A549 (DEX_100nM) | FOXA1 | ENCODE,3
8668,Breast_vHMEC | DNase.all.peaks | Roadmap,3
2981,HeLa_Epithelium_Cervix | ELL2 | ID:49002,3
2935,H929_B_Lymphocyte_Bone_Marrow | IRF4 | ID:48632,3
2945,Epithelium_Liver | SPI1 | ID:48706,3
2947,PrEC_Epithelium_Prostate | POLR2A | ID:48749,3
2948,PC-3_Epithelium_Prostate | CBX8 | ID:48755,3
8657,A549 (EtOH_0.02pct) | USF-1 | ENCODE | 1,3
8656,A549 (EtOH_0.02pct) | USF-1 | ENCODE,3
2978,HeLa_Epithelium_Cervix | AFF4 | ID:48999,3
8652,A549 (EtOH_0.02pct) | SIX5 | ENCODE,3
3045,GM18505_Lymphoblastoid_Blood | RELA | ID:4944,3
3004,Fibroblast_Skin | POLR2A | ID:49034,3
3005,Fibroblast_Skin | ERCC6 | ID:49036,3
3011,LNCaP_Epithelium_Prostate | POLR2A | ID:49194,3
3015,VCaP_Epithelium_Prostate | ERG | ID:49225,3
3030,H1_Embryonic_Stem_Cell_Embryo | TAFII | ID:4929,3
3032,H1_Embryonic_Stem_Cell_Embryo | SOX2 | ID:4931,3
8641,A549 (DEX_50nM) | GR | ENCODE,3
1801,Myoblast_Skeletal_Muscle | EZH2 | ID:45348,3
1791,HeLa-S3_Epithelium_Cervix | POLR2A | ID:45276,3
1790,H1_Embryonic_Stem_Cell_Embryo | KDM5A | ID:45244,3
883,ME-1_Leukemia_Cell | CBFB | ID:37604,3
572,MCF-7_Epithelium_Breast | SPDEF | ID:35041,3
9337,MCF10A-Er-Src (EtOH_0.01pct) | c-Fos | ENCODE,3
574,MCF-7_Epithelium_Breast | ESR1 | ID:35046,3
578,B_Lymphocyte | BCL6 | ID:35085,3
587,M0-91_Leukemia_Cell | HSF1 | ID:35219,3
589,M0-91_Leukemia_Cell | HSF1 | ID:35224,3
602,HeLa-S3_Epithelium_Cervix | BRDU | ID:35291,3
608,Hematopoietic_Cell | ERG | ID:35302,3
9328,K562 | ZBTB33 | ENCODE,3
620,NHLF_Fibroblast_Lung | CTCF | ID:35412,3
623,NCI-H1819_Lung | NKX2-1 | ID:35471,3
625,NCI-H3122_Lung | NKX2-1 | ID:35474,3
634,CCRF-CEM_T_Lymphocyte_Blood | LMO2 | ID:35484,3
638,OCI-Ly1_B_cell_lymphoma_Bone_Marrow | BCL6 | ID:35517,3
655,WSU-DLCL2_B_Lymphocyte_Lymph_Node | EZH2 | ID:35644,3
9320,K562 | TRIM28 | ENCODE,3
9317,K562 | TFIIIC-110 | ENCODE,3
568,MDA-MB-231_Epithelium_Breast | FOXM1 | ID:34997,3
564,RS4_B_Lymphocyte | AFF1 | ID:34966,3
9342,MCF10A-Er-Src (EtOH_0.01pct) | Pol2 | ENCODE,3
9352,MCF-7 (estrogen) | CTCF | ENCODE,3
450,Endothelial_Cell_Umbilical_Vein | FAIRE | ID:33610,3
466,H295R_Epithelium_Adrenal_Gland | SF1 | ID:33851,3
470,NCCIT_Embryo | POU5F1 | ID:33864,3
9357,MCF-7 (vehicle) | CTCF | ENCODE,3
474,Plasma_Cell | MED1 | ID:33874,3
478,Plasma_Cell | BRD4 | ID:33904,3
486,MM1.S_B_Lymphocyte_Blood | BRD4 | ID:33932,3
490,HEK293T_Epithelium_Embryonic_Kidney | TET2 | ID:33992,3
549,L428-PAX5_B_Lymphocyte | PAX5 | ID:34467,3
492,BG03_Embryonic_Stem_Cell_Embryo | SMC1A | ID:34008,3
503,Epithelium_Colon | CDK8 | ID:34081,3
512,LNCaP-abl_Epithelium_Prostate | EZH2 | ID:34326,3
517,DL23_Epithelium_Colon | POLR2A | ID:34346,3
526,HeLa_Epithelium_Cervix | SUMO1 | ID:34355,3
531,HeLa_Epithelium_Cervix | SUMO1 | ID:34365,3
547,HGFDFN168_Fibroblast_Forearm_Skin_Biopsy | LMNA | ID:34444,3
9316,K562 | TEAD4 | ENCODE,3
681,C4-2B_Epithelium_Prostate | AR | ID:35777,3
688,NHEK_Keratinocyte_Skin | CTCF | ID:35840,3
814,IMR90_Fibroblast_Lung | EP300 | ID:36878,3
778,Epithelium_Mammary_Gland | CTCF | ID:36610,3
9287,K562 | PU.1 | ENCODE,3
795,MCF-7_Epithelium_Breast | NR2F2 | ID:36804,3
799,MCF-7_Epithelium_Breast | GREB1 | ID:36811,3
804,MCF-7_Epithelium_Breast | KLF4 | ID:36821,3
811,MDA-MB-453_Epithelium_Mammary_Gland | TCF7L2 | ID:36843,3
812,MDA-MB-453_Epithelium_Mammary_Gland | MYC | ID:36844,3
817,NB4_Promyelocytic_cell_Blood | FLI1 | ID:37055,3
770,IMR90_Fibroblast_Lung | POLR2B | ID:36356,3
827,LNCaP_Epithelium_Prostate | AR | ID:37096,3
9275,K562 | Pol2(b) | ENCODE,3
835,NCI-H838_Epithelium_Lung | HSF1 | ID:37110,3
861,A549_Epithelium_Lung | JUN | ID:37354,3
873,ME-1_Leukemia_Cell | ERG | ID:37583,3
875,ME-1_Leukemia_Cell | GATA2 | ID:37587,3
877,Hematopoietic_Cell | MYH11 | ID:37589,3
9289,K562 | Rad21 | ENCODE | 1,3
767,A549_Epithelium_Lung | POLR2A | ID:36351,3
9306,K562 (IFNg6h) | STAT1 | ENCODE,3
734,HeLa_Epithelium_Cervix | TTF2 | ID:36232,3
697,WI-38_Fibroblast_Lung | CTCF | ID:35929,3
699,Huh7_Epithelium_Liver | FOXA1 | ID:35942,3
701,Huh7_Epithelium_Liver | FOXA1 | ID:35946,3
707,Muscle | MYOD1 | ID:36077,3
715,Epithelium_Mammary_Gland | ESR1 | ID:36099,3
721,Epithelium_Mammary_Gland | ESR1 | ID:36106,3
727,Keratinocyte | TP63 | ID:36141,3
735,HEK293_Epithelium_Embryonic_Kidney | XRN2 | ID:36234,3
766,A549_Epithelium_Lung | PTPN11 | ID:36349,3
739,Haematopoietic_Progenitor_Cell_Blood | ERG | ID:36246,3
740,Haematopoietic_Progenitor_Cell_Blood | LYL1 | ID:36247,3
746,T_Lymphocyte_Blood | BRD4 | ID:36300,3
9295,K562 | SETDB1 | ENCODE,3
754,GM10847_Lymphoblastoid_Blood | RELA | ID:36316,3
756,GM15510_Lymphoblastoid_Blood | RELA | ID:36318,3
759,GM15510_Lymphoblastoid_Blood | RELA | ID:36322,3
9365,MCF-7 | ZNF217 | ENCODE,3
442,GM12878_B_Lymphocyte_Blood | FAIRE | ID:33600,3
437,AB32_Epithelium_Mammary_Gland | PR | ID:33571,3
188,MCF-7_Epithelium_Breast | FOXA1 | ID:2322,3
153,LNCaP_Epithelium_Prostate | AR | ID:2174,3
154,LNCaP_Epithelium_Prostate | AR | ID:2181,3
164,LNCaP_Epithelium_Prostate | POLR2A | ID:2247,3
165,MCF-7_Epithelium_Breast | CTCF | ID:2254,3
171,MCF-7_Epithelium_Breast | E2F1 | ID:2282,3
180,MCF-7_Epithelium_Breast | ESR1 | ID:2301,3
183,MCF-7_Epithelium_Breast | ESR1 | ID:2305,3
9425,Penis_Foreskin_Melanocyte_Primary_Cells_skin01 | DNase.hot | Roadmap,3
142,K562_Erythroblast_Bone_Marrow | RUNX1 | ID:2121,3
203,MCF-7_Epithelium_Breast | RAD21 | ID:2390,3
204,MCF-7_Epithelium_Breast | RAD21 | ID:2391,3
205,MCF-7_Epithelium_Breast | RAD21 | ID:2392,3
206,MCF-7_Epithelium_Breast | STAG1 | ID:2393,3
9423,Penis_Foreskin_Melanocyte_Primary_Cells_skin01 | DNase.fdr0.01.hot | Roadmap,3
210,MCF-7_Epithelium_Breast | STAG1 | ID:2397,3
213,MCF-7_Epithelium_Breast | TFAP2A | ID:2401,3
149,K562_Erythroblast_Bone_Marrow | ZNF263 | ID:2158,3
9439,SH-SY5Y | GATA-2 | ENCODE,3
9420,Penis_Foreskin_Keratinocyte_Primary_Cells_skin02 | DNase.fdr0.01.peaks | Roadmap,3
56,HeLa_Epithelium_Cervix | PHF8 | ID:1312,3
4,H9_Embryonic_Stem_Cell_Embryo | FOXH1 | ID:1011,3
6,H9_Embryonic_Stem_Cell_Embryo | FOXP1 | ID:1013,3
9,H9_Embryonic_Stem_Cell_Embryo | SMAD2/3 | ID:1082,3
17,HCT-116_Colon | ELL2 | ID:1143,3
22,HEK293_Epithelium_Embryonic_Kidney | ELK4 | ID:1173,3
23,HEK293_Epithelium_Embryonic_Kidney | TRIM28 | ID:1174,3
49,HeLa_Epithelium_Cervix | NR3C1 | ID:1300,3
58,HeLa_Epithelium_Cervix | PHF8 | ID:1314,3
118,IMR90_Fibroblast_Lung | SNAPC2 | ID:1881,3
74,HeLa_Epithelium_Cervix | SMARCC1 | ID:1346,3
82,HeLa-S3_Epithelium_Cervix | STAT1 | ID:1362,3
9450,SK-N-SH_RA | USF1 | ENCODE,3
93,HepG2_Epithelium_Liver | NR2C2 | ID:1464,3
95,HepG2_Epithelium_Liver | RAD21 | ID:1471,3
107,IB4_Lymphocyte_Blood | SND1 | ID:1795,3
111,IMR90_Fibroblast_Lung | RB1 | ID:1873,3
217,MCF-7_Epithelium_Breast | TRIM24 | ID:2405,3
220,NB4_Promyelocytic_cell_Blood | PML | ID:2460,3
436,T47D_Epithelium_Mammary_Gland | PR | ID:33570,3
380,MCF-7_Epithelium_Breast | NR5A2 | ID:33220,3
335,MCF-7_Epithelium_Breast | EP300 | ID:33128,3
336,MCF-7_Epithelium_Breast | GATA3 | ID:33129,3
354,MCF-7_Epithelium_Breast | GATA3 | ID:33157,3
355,MCF-7_Epithelium_Breast | GATA3 | ID:33158,3
356,MCF-7_Epithelium_Breast | GATA3 | ID:33159,3
358,P493-6_B_cell_lymphoma | MAX | ID:33162,3
370,P493-6_B_cell_lymphoma | POLR2A | ID:33193,3
9384,NHEK | CTCF | ENCODE | 1,3
320,Endothelial_Cell_Umbilical_Vein | RELA | ID:32899,3
391,Blood | EP300 | ID:33436,3
396,P493-6_B_cell_lymphoma | CDK9 | ID:33446,3
397,P493-6_B_cell_lymphoma | CDK9 | ID:33447,3
419,BT-474_Epithelium_Mammary_Gland | ESR1 | ID:33512,3
423,MCF-7_Epithelium_Breast | ESR1 | ID:33520,3
426,Proerythroblast_Bone_Marrow | IRF2 | ID:33542,3
9369,Mobilized_CD34_Primary_Cells_Female | DNase.hot | Roadmap,3
321,RWPE1_Epithelium_Prostate | ERG | ID:32939,3
296,Glioblastoma_Multiforme_Stem_Like | BMI1 | ID:32776,3
226,NB4_Promyelocytic_cell_Blood | RXRG | ID:2467,3
251,U2OS_Bone | TP53 | ID:2793,3
235,T47D_Epithelium_Mammary_Gland | ESR1 | ID:2725,3
236,T47D_Epithelium_Mammary_Gland | FOXA1 | ID:2735,3
237,T47D_Epithelium_Mammary_Gland | FOXA1 | ID:2736,3
239,T98G_Brain | CREBBP | ID:2749,3
242,T98G_Brain | EP300 | ID:2752,3
9414,Penis_Foreskin_Fibroblast_Primary_Cells_skin02 | DNase.all.peaks | Roadmap,3
249,U2OS_Bone | TRIM28 | ID:2780,3
252,U2OS_Bone | TP53 | ID:2794,3
294,Proerythroblast_Bone_Marrow | GATA1 | ID:3273,3
9413,Penis_Foreskin_Fibroblast_Primary_Cells_skin01 | DNase.hot | Roadmap,3
9412,Penis_Foreskin_Fibroblast_Primary_Cells_skin01 | DNase.fdr0.01.peaks | Roadmap,3
9409,PBDE | Pol2 | ENCODE,3
9408,PBDE | GATA-1 | ENCODE,3
276,Adipocyte_Adipose | CEBPA | ID:3006,3
281,Epithelium_Pancreatic_Islet | CTCF | ID:3053,3
291,Megakaryocyte_Cord_blood | FLI1 | ID:3252,3
882,U937_Pleura | CBFB | ID:37603,3
905,Endothelial_Cell_Umbilical_Vein | EP300 | ID:37932,3
1789,H1_Embryonic_Stem_Cell_Embryo | EP300 | ID:45242,3
9262,K562 | NELFe | ENCODE,3
1455,LoVo_Colon | OVOL2 | ID:42778,3
9098,HepG2 | MAZ | ENCODE,3
1458,LoVo_Colon | STAT2 | ID:42800,3
1463,LoVo_Colon | CTCF | ID:42848,3
1468,LoVo_Colon | ZNF83 | ID:42890,3
1469,T47D_Epithelium_Mammary_Gland | XBP1 | ID:42895,3
1478,GP5d_Colon | CTCF | ID:42918,3
1479,GP5d_Colon | HNF4A | ID:42920,3
1482,GP5d_Colon | MYC | ID:42926,3
1489,GP5d_Colon | JUND | ID:42938,3
1497,LoVo_Colon | MYC | ID:42950,3
1498,LoVo_Colon | RAD21 | ID:42951,3
1502,MM1.S_B_Lymphocyte_Blood | BRD2 | ID:43047,3
1505,MM1.S_B_Lymphocyte_Blood | BRD3 | ID:43052,3
1512,HEK293T_Epithelium_Embryonic_Kidney | EP300 | ID:43074,3
1514,HEK293T_Epithelium_Embryonic_Kidney | POLR2A | ID:43077,3
1515,HEK293T_Epithelium_Embryonic_Kidney | POLR2A | ID:43078,3
1440,LoVo_Colon | HOXA6 | ID:42722,3
1439,LoVo_Colon | HOXA4 | ID:42720,3
1432,LoVo_Colon | ATF2 | ID:42708,3
1387,GM19239_Lymphoblastoid_Blood | CTCF | ID:42464,3
1344,GM12890_Lymphoblastoid_Blood | CTCF | ID:42296,3
1346,GM12890_Lymphoblastoid_Blood | CTCF | ID:42298,3
1347,GM12890_Lymphoblastoid_Blood | STAG1 | ID:42311,3
9135,HepG2 | ZBTB7A | ENCODE,3
1367,GM18526_Lymphoblastoid_Blood | CTCF | ID:42385,3
1376,GM19099_Lymphoblastoid_Blood | STAG1 | ID:42427,3
9124,HepG2 | SRF | ENCODE,3
1392,GM19240_Lymphoblastoid_Blood | STAG1 | ID:42502,3
1427,LoVo_Colon | FOXA2 | ID:42655,3
1394,GM2255_Lymphoblastoid_Blood | CTCF | ID:42504,3
9117,HepG2 | RFX5 | ENCODE,3
1401,GM2588_Lymphoblastoid_Blood | CTCF | ID:42522,3
9107,HepG2 | p300 | ENCODE | 1,3
9106,HepG2 | p300 | ENCODE,3
1421,MDA-MB-134_Epithelium_Mammary_Gland | ESR1 | ID:42617,3
1423,HEK293_Epithelium_Embryonic_Kidney | EP300 | ID:42634,3
1521,HeLa_Epithelium_Cervix | JMJD6 | ID:43089,3
1525,CUTLL1_T_Lymphocyte_Blood | GABPA | ID:43098,3
1527,CUTLL1_T_Lymphocyte_Blood | NOTCH1 | ID:43101,3
1735,VCaP_Epithelium_Prostate | BRD3 | ID:44599,3
1697,MCF-7_Epithelium_Breast | GATA3 | ID:44399,3
1699,Cord_blood | TAL1 | ID:44433,3
9049,HeLa-S3 | TAF1 | ENCODE,3
1712,VCaP_Epithelium_Prostate | AR | ID:44576,3
1713,VCaP_Epithelium_Prostate | AR | ID:44577,3
1723,VCaP_Epithelium_Prostate | BRD4 | ID:44587,3
1728,VCaP_Epithelium_Prostate | POLR2A | ID:44591,3
1741,VCaP_Epithelium_Prostate | ERG | ID:44604,3
1688,Endothelial_Cell_Umbilical_Vein | POLR2A | ID:44355,3
9038,HeLa-S3 | Pol2 | ENCODE | 1,3
1743,VCaP_Epithelium_Prostate | ERG | ID:44606,3
9036,HeLa-S3 | Pol2(b) | ENCODE,3
1763,SGBS_Adipocyte_Adipose | PPARG | ID:4492,3
1765,Stromal_Cell_Adipose | PPARG | ID:4494,3
1771,B_Lymphocyte_Blood | CTCF | ID:45178,3
1772,B_Lymphocyte_Blood | EZH2 | ID:45184,3
1695,MCF-7_Epithelium_Breast | GATA3 | ID:44395,3
1672,LNCaP_Epithelium_Prostate | AR | ID:44330,3
1529,CUTLL1_T_Lymphocyte_Blood | NOTCH1 | ID:43104,3
1601,VCaP_Epithelium_Prostate | AR | ID:43858,3
1539,HeLa_Epithelium_Cervix | CHRM2 | ID:43234,3
1565,Epithelium_Mammary_Gland | CBX7 | ID:43557,3
1577,OCI-Ly1_B_cell_lymphoma_Bone_Marrow | BRD4 | ID:43633,3
1582,HEK293T_Epithelium_Embryonic_Kidney | TET3 | ID:43669,3
9067,HepG2 | CEBPB | ENCODE | 1,3
1591,DND-41_T_Lymphocyte_Blood | BRD4 | ID:43763,3
1597,VCaP_Epithelium_Prostate | AR | ID:43854,3
1604,BE2-C_Neuroblast_Brain | HOXC9 | ID:43893,3
1661,LNCaP_Epithelium_Prostate | AR | ID:44318,3
1616,MCF-10A_Epithelium_Breast | BRCA1 | ID:44028,3
1617,T_Lymphocyte_Blood | KAT8 | ID:4403,3
1618,MCF-10A_Epithelium_Breast | POLR2A | ID:44030,3
1632,MCF-7_Epithelium_Breast | TFAP2A | ID:44122,3
1639,Jurkat_T_Lymphocyte_Blood | PHF6 | ID:44144,3
1646,HCC95_Epithelium_Lung | SOX2 | ID:44230,3
9055,HeLa-S3 | USF2 | ENCODE,3
9153,HUVEC | c-Jun | ENCODE,3
1332,SU-DHL6_B_Lymphocyte_Lymph_Node | STAT3 | ID:42219,3
1329,SU-DHL10_B_Lymphocyte | STAT3 | ID:42216,3
1061,MM1.S_B_Lymphocyte_Blood | POLR2A | ID:39028,3
9229,K562 | eGFP-JunB | ENCODE,3
1026,LoVo_Colon | AEBP2 | ID:38782,3
1044,LoVo_Colon | KLF5 | ID:38831,3
1046,LoVo_Colon | CREB3 | ID:38841,3
9225,K562 | E2F6 | ENCODE | 1,3
9224,K562 | E2F6 | ENCODE,3
1058,MM1.S_B_Lymphocyte_Blood | BRD4 | ID:39014,3
1062,H2171_Epithelium_Lung | BRD4 | ID:39035,3
995,LoVo_Colon | HOXA2 | ID:38708,3
9219,K562 | CTCF | ENCODE | 1,3
1076,LX2_Hepatic_Stellate_Cell | VDR | ID:39364,3
1079,LX2_Hepatic_Stellate_Cell | VDR | ID:39367,3
1083,MCF-7_Epithelium_Breast | FOXM1 | ID:39443,3
1097,LS180_Epithelium_Colon | NCOR1 | ID:39656,3
1105,LNCaP_Epithelium_Prostate | CTCF | ID:39737,3
1120,DL23_Epithelium_Colon | POLR2A | ID:39870,3
1001,LoVo_Colon | DLX1 | ID:38719,3
992,LoVo_Colon | HES1 | ID:38702,3
1135,HCT-116_Colon | ICE2 | ID:39924,3
961,Pancreatic_Islet | FAIRE | ID:38483,3
910,Endothelial_Cell_Umbilical_Vein | ETS1 | ID:37945,3
916,HT1080_Connective_Tissue | SSRP1 | ID:38083,3
918,HeLa_Epithelium_Cervix | MYC | ID:38115,3
922,Mutu_III_B_Lymphocyte | SND1 | ID:38173,3
928,H54_Glial_Cell_Brain | POLR2A | ID:38186,3
9255,K562 | MafF | ENCODE,3
948,H128_Epithelium_Lung | MAX | ID:38289,3
967,Epithelium_Colon | TAF3 | ID:38585,3
9242,K562 | GTF2F1 | ENCODE,3
969,IMR90_Fibroblast_Lung | E2F7 | ID:38588,3
972,IMR90_Fibroblast_Lung | E2F7 | ID:38591,3
973,LoVo_Colon | FOXD2 | ID:38635,3
9244,K562 | HDAC2 | ENCODE,3
979,LoVo_Colon | EHF | ID:38657,3
980,LoVo_Colon | SOX2 | ID:38658,3
984,LoVo_Colon | GLIS1 | ID:38673,3
9206,K562 (IFNg6h) | c-Jun | ENCODE,3
1136,HEK293T_Epithelium_Embryonic_Kidney | POLR2A | ID:39930,3
1328,OCI-Ly7_B_cell_lymphoma_Blood | STAT3 | ID:42215,3
1283,iPSC | JARID2 | ID:41793,3
9179,iPS_DF_19.11_Cell_Line | DNase.hot | Roadmap,3
1251,Macrophage_Blood | SPI1 | ID:41568,3
1262,GM18516_Lymphoblastoid_Blood | POLR2A | ID:41691,3
1263,GM18522_Lymphoblastoid_Blood | POLR2A | ID:41692,3
1270,HEK293_Epithelium_Embryonic_Kidney | NR3C1 | ID:41737,3
9168,IMR90_Cell_Line | DNase.all.peaks | Roadmap,3
1275,HEK293_Epithelium_Embryonic_Kidney | SUMO2 | ID:41743,3
1286,iPSC | EZH2 | ID:41798,3
1225,NOMO-1_Myeloid_Cell | ZFX | ID:41307,3
1293,iPSC | JARID2 | ID:41816,3
9161,HUVEC | Pol2-4H8 | ENCODE,3
1301,Fibroblast | ASCL1 | ID:41850,3
1308,HCT-116_Colon | CTCF | ID:42152,3
9157,HUVEC | CTCF | ENCODE | 2,3
1311,K562_Erythroblast_Bone_Marrow | CTCF | ID:42155,3
1315,K562_Erythroblast_Bone_Marrow | CTCF | ID:42159,3
9182,iPS_DF_6.9_Cell_Line | DNase.fdr0.01.peaks | Roadmap,3
1213,IMR90_Fibroblast_Lung | CTCF | ID:41283,3
9203,K562 (IFNa30) | c-Jun | ENCODE,3
1183,ZR-75-1_Epithelium_Mammary_Gland | ESR1 | ID:40372,3
1150,B_Lymphocyte_Blood | CDK7 | ID:40055,3
1153,Kasumi-1_Myeloblast_Blood | TCF12 | ID:40162,3
1155,Kasumi-1_Myeloblast_Blood | TCF7L1 | ID:40166,3
1156,U87_Brain | POLR2A | ID:40213,3
9199,K562 | CEBPB | ENCODE | 1,3
1166,B_Lymphocyte_Blood | CDK9 | ID:40226,3
1170,H2171_Epithelium_Lung | POLR2A | ID:40231,3
1184,ZR-75-1_Epithelium_Mammary_Gland | ESR1 | ID:40373,3
1212,IMR90_Fibroblast_Lung | POLR2A | ID:41282,3
9189,K562 | BCL3 | ENCODE,3
1197,Epithelium_Mammary_Gland | ESR1 | ID:41147,3
9187,K562 | ATF3 | ENCODE | 1,3
1204,T_Lymphocyte_Blood | HDAC3 | ID:4125,3
1206,IMR90_Fibroblast_Lung | RELA | ID:41268,3
1208,IMR90_Fibroblast_Lung | EP300 | ID:41270,3
1209,IMR90_Fibroblast_Lung | EP300 | ID:41271,3
8469,LNCaP_Epithelium_Prostate | HOXB13 | ID:88278,3
7468,Endothelial_Cell_Umbilical_Vein | RAD21 | ID:81586,3
3685,HEK293_Epithelium_Embryonic_Kidney | FOXM1 | ID:53254,3
3863,T47D_Epithelium_Mammary_Gland | PR | ID:54064,3
8241,MDA-MB-231_mDA | POLR2A | ID:86946,3
3841,MCF-7_Epithelium_Breast | PR | ID:54014,3
8387,K562_Erythroblast_Bone_Marrow | CREBBP | ID:8782,3
3839,MCF-7_Epithelium_Breast | EP300 | ID:54009,3
4353,GM10861_Lymphocyte_Blood | VDR | ID:567,3
4351,VCS2_Epithelium_Prostate | AR | ID:5667,3
4668,K562_Erythroblast_Bone_Marrow | ID3 | ID:62514,3
8237,HCT-116_HCT116 | POLR2A | ID:86928,3
4347,LHSAR_Epithelium_Prostate | HOXB13 | ID:56666,3
4673,HEK293_Epithelium_Embryonic_Kidney | ZNF585B | ID:62531,3
4339,MDA-MB-231_Epithelium_Breast | JUN | ID:56632,3
3831,MCF-7_Epithelium_Breast | EP300 | ID:53999,3
4333,BE2-C_Neuroblast_Brain | GATA3 | ID:56598,3
4083,Thymocyte | RAG2 | ID:55543,3
4323,HuCCT1 | SMC1A | ID:56558,3
3842,MCF-7_Epithelium_Breast | PR | ID:54015,3
4650,IMEC_Epithelium_Breast | POLR2A | ID:59627,3
4649,IMEC_Epithelium_Breast | POLR2A | ID:59553,3
4629,MCF-7_Epithelium_Breast | ESR1 | ID:59373,3
4026,K562_Erythroblast_Bone_Marrow | SUMO2 | ID:55339,3
8299,BJ_Fibroblast_Skin | FOXA2 | ID:87398,3
4598,HeLa_Epithelium_Cervix | MYBL2 | ID:5890,3
4599,Epithelium | NRF1 | ID:58936,3
4609,HEK293_Epithelium_Embryonic_Kidney | SMN1 | ID:58948,3
4393,HeLa_Epithelium_Cervix | POLR2A | ID:56976,3
4053,786-O_Epithelium_Kidney | SPI1 | ID:55392,3
3848,MCF-7_Epithelium_Breast | ESR1 | ID:54022,3
4060,H3396_Epithelium_Mammary_Gland | ESR1 | ID:5543,3
4634,T47D_Epithelium_Mammary_Gland | ESR1 | ID:59378,3
3852,MCF-7_Epithelium_Breast | ESR1 | ID:54026,3
4070,MV4-11_Macrophage_Blood | FOS | ID:55490,3
3851,MCF-7_Epithelium_Breast | ESR1 | ID:54025,3
4364,Neural_crest_cell_Cranial | TFAP2A | ID:56820,3
8382,Breast | AR | ID:87797,3
4681,K562_Erythroblast_Bone_Marrow | TFDP1 | ID:62551,3
4322,HuCCT1 | SMC1A | ID:56557,3
3798,T47D_Epithelium_Mammary_Gland | ESR1 | ID:53955,3
3806,T47D_Epithelium_Mammary_Gland | ESR1 | ID:53963,3
4292,Prostate | AR | ID:56391,3
8320,MCF-7_Epithelium_Breast | CTCF | ID:87487,3
3802,T47D_Epithelium_Mammary_Gland | ESR1 | ID:53959,3
8214,NT2-D1_Embryonal_carcinoma_cell | SUZ12 | ID:86837,3
4287,MOLM-14_Myeloid_Cell | BRD4 | ID:56359,3
4121,HCT-116_Colon | POLR2A | ID:55673,3
4294,GM10861_Lymphocyte_Blood | VDR | ID:564,3
3792,HEK293A | MEF2B | ID:53877,3
4128,MCF-7_Epithelium_Breast | POLR2A | ID:55683,3
3784,Jurkat_T_Lymphocyte_Blood | POLR2A | ID:53717,3
4280,HEK293T_Epithelium_Embryonic_Kidney | BRD1 | ID:56280,3
4269,CClp1 | YAP1 | ID:56248,3
4132,VCaP_Epithelium_Prostate | POLR2A | ID:55708,3
4107,HeLa_Epithelium_Cervix | POLR2A | ID:5566,3
8218,HeLa_Epithelium_Cervix | POLR2A | ID:86854,3
4318,HuCCT1 | TEAD1 | ID:56542,3
4301,HEK293T_Epithelium_Embryonic_Kidney | EHMT2 | ID:56447,3
4683,HEK293_Epithelium_Embryonic_Kidney | ZNF600 | ID:62555,3
8228,Breast | NR3C1 | ID:86897,3
8226,Breast | GATA3 | ID:86895,3
4694,K562_Erythroblast_Bone_Marrow | TARDBP | ID:62580,3
8381,Breast | AR | ID:87796,3
4311,HEK293T_Epithelium_Embryonic_Kidney | EHMT2 | ID:56467,3
