,Target,Weight
2662,U87_Brain | POLR2A | ID:46376,0.0014221985
1163,U87_Brain | POLR2A | ID:40222,0.0013902584
9178,iPS_DF_19.11_Cell_Line | DNase.fdr0.01.peaks | Roadmap,0.0013457742
6024,IMR90 | BRD4 | ID:68711,0.0013301432
7027,LNCaP_Epithelium_Prostate | AR | ID:74839,0.0012660017
8821,GM12878 | PAX5-N19 | ENCODE,0.001253021
6676,COLO-829 | CTCF | ID:72977,0.0012396569
7477,N87_Stomach | BRD4 | ID:81612,0.0012111162
4333,BE2-C_Neuroblast_Brain | GATA3 | ID:56598,0.0011974332
3479,HUES64_Embryonic_Stem_Cell_Embryo | SMAD1 | ID:51563,0.0011797869
8702,Fetal_Adrenal_Gland | DNase.all.peaks | Roadmap,0.0011701165
8977,HAc | CTCF | ENCODE,0.0011540445
5886,Hematopoietic_stem_and_progenitor_cell_Fetal_Liver | SPI1 | ID:67765,0.0011321559
6,H9_Embryonic_Stem_Cell_Embryo | FOXP1 | ID:1013,0.0011316094
735,HEK293_Epithelium_Embryonic_Kidney | XRN2 | ID:36234,0.001066501
7749,Breast | ESR1 | ID:83530,0.00097413204
4835,K562_Erythroblast_Bone_Marrow | CUX1 | ID:62924,0.0009584074
669,WI-38_Fibroblast_Lung | SUMO1 | ID:35724,0.0009576926
4919,HepG2_Epithelium_Liver | MBD1_isoform2 | ID:63122,0.00095747167
1658,LNCaP_Epithelium_Prostate | AR | ID:44315,0.0009430629
6114,LNCaP_Epithelium_Prostate | TRIM24 | ID:69201,0.0009113404
8737,Fetal_Muscle_Leg | DNase.hot | Roadmap,0.0009031477
4889,K562_Erythroblast_Bone_Marrow | MBD2 | ID:63029,0.0008935946
4474,Myeloid_Cell | KDM2B | ID:58081,0.0008935892
4573,HEK293_Epithelium_Embryonic_Kidney | POLR2A | ID:58838,0.0008728098
5302,K562_Erythroblast_Bone_Marrow | PBX2 | ID:64083,0.00084483565
1907,GM12878_B_Lymphocyte_Blood | RAD21 | ID:45614,0.0008443725
8229,Breast | PR | ID:86898,0.00084233296
563,RS4_B_Lymphocyte | KMT2A | ID:34962,0.00081863
868,DLD-1_Epithelium_Colon | REPIN1 | ID:37565,0.0008064266
1363,GM18505_Lymphoblastoid_Blood | CTCF | ID:42370,0.0007546695
71,HeLa_Epithelium_Cervix | RELA | ID:1339,0.0007428297
8767,GM12865 | CTCF | ENCODE,0.00073384965
7050,MO1043 | NOTCH1 | ID:75003,0.00072195457
3923,Endothelial_Cell_Umbilical_Vein | FLI1 | ID:5443,0.0006947873
4401,HCT-116_Colon | POLR2A | ID:57089,0.0006770914
161,LNCaP_Epithelium_Prostate | NR3C1 | ID:2243,0.00065338885
6376,Cancer_stem_cell_Colon | EHMT2 | ID:71037,0.0006469562
6906,D-341 | NEUROD1 | ID:74346,0.0006275319
8795,GM12878 | ELK1 | ENCODE,0.0006157027
1889,GM12872_B_Lymphocyte_Blood | CTCF | ID:45595,0.00061124907
9147,HRPEpiC | CTCF | ENCODE,0.000607577
7813,HCT-116_HCT116 | POLR2A | ID:83950,0.0005898426
7953,Kasumi-1_Myeloblast_Blood | RUNX1 | ID:8479,0.0005470042
2130,Epithelium | CTCF | ID:45847,0.0005024037
2641,SK-N-SH_Neuroblastoma_cell_Brain | ELF1 | ID:46355,0.0004910773
4423,MDA-MB-453_Epithelium_Mammary_Gland | AR | ID:57279,0.0004785415
9117,HepG2 | RFX5 | ENCODE,0.00044628148
5091,HEK293_Epithelium_Embryonic_Kidney | ZFP2 | ID:63525,0.00044556917
932,FB0167P_Fibroblast | MYC | ID:38190,0.00043257076
4083,Thymocyte | RAG2 | ID:55543,0.00042608398
8396,HCT-116_HCT116 | PHIP | ID:87884,0.00042574777
246,U2OS_Bone | ESR1 | ID:2778,0.00041128206
9236,K562 | FOSL1 | ENCODE,0.00030811573
3369,KB_Cell_Epithelium_HeLa_contaminant | RELA | ID:50893,0.00027876513
4896,Liver | RAD21 | ID:63056,0.00027693016
3853,MCF-7_Epithelium_Breast | ESR1 | ID:54027,0.00027541522
1022,LoVo_Colon | NFAT5 | ID:38773,0.00023837188
5862,LNCaP_Epithelium_Prostate | CREB1 | ID:67718,0.00019943662
8876,GM12892 | Pol2 | ENCODE,0.00015187457
5156,A549_Epithelium_Lung | CEBPB | ID:63667,0.000120352524
856,Caco-2_Epithelium_Colon | HNF4A | ID:372,0.00010122959
8723,Fetal_Intestine_Small | DNase.fdr0.01.hot | Roadmap,9.502012e-05
3129,NCI-H2107_Epithelium_Lung | ASCL1 | ID:49727,7.439069e-05
2019,HeLa-S3_Epithelium_Cervix | ELK1 | ID:45729,7.190564e-05
1565,Epithelium_Mammary_Gland | CBX7 | ID:43557,2.979733e-05
1544,KB_Cell_Epithelium_HeLa_contaminant | POLR2A | ID:43307,2.285339e-05
2307,RPTEC_Epithelium_Kidney | CTCF | ID:46028,-7.4198065e-06
7371,BT-549_Breast | TRIM25 | ID:77301,-5.556248e-05
8560,SCC9_squamous_cell_carcinoma | CHD4 | ID:88898,-7.01696e-05
8908,H1_Derived_Neuronal_Progenitor_Cultured_Cells | DNase.fdr0.01.hot | Roadmap,-0.00014542302
1522,HeLa_Epithelium_Cervix | BRD4 | ID:43090,-0.00018544376
5831,BT-549_Breast | JUN | ID:67573,-0.00019259164
9433,Psoas_Muscle | DNase.fdr0.01.hot | Roadmap,-0.00019717407
4046,VCaP_Epithelium_Prostate | POLR2A | ID:55361,-0.0002000257
4694,K562_Erythroblast_Bone_Marrow | TARDBP | ID:62580,-0.00021353627
633,CCRF-CEM_T_Lymphocyte_Blood | RUNX1 | ID:35483,-0.00027036335
7284,293T | ZNF675 | ID:77064,-0.0003043673
812,MDA-MB-453_Epithelium_Mammary_Gland | MYC | ID:36844,-0.0003130946
1603,VCaP_Epithelium_Prostate | AR | ID:43860,-0.000337595
4355,LNCaP_Epithelium_Prostate | NKX3-1 | ID:5678,-0.00036260614
6698,MCF-7_asynchonous_cells_Breast | FOXA1 | ID:73190,-0.00039595566
1011,Endothelial_Cell_Umbilical_Vein | NFATC1 | ID:38742,-0.00044484486
8274,U2OS_Bone | POLR2A | ID:87223,-0.000471891
2601,MCF-7_Epithelium_Breast | CEBPB | ID:46316,-0.0005198887
7824,Neuroectoderm | SOX2 | ID:84035,-0.00054692867
6881,Pontine | SUZ12 | ID:74199,-0.0005725814
3554,IMR90_Fibroblast_Lung | TP53 | ID:52090,-0.0005827386
4532,PANC-1_Pancreas | CTCF | ID:58363,-0.0005914512
168,MCF-7_Epithelium_Breast | E2F1 | ID:2279,-0.00064036436
5626,K562_Erythroblast_Bone_Marrow | NR2F1 | ID:64997,-0.00068089354
1645,TT_Thyroid | TP63 | ID:44228,-0.0006989608
7669,Detroit_562_Detroit_562_cells | RELA | ID:83024,-0.0006997527
4957,HEK293_Epithelium_Embryonic_Kidney | ZNF354C | ID:63204,-0.0007273313
4713,A549_Epithelium_Lung | FOSL2 | ID:62626,-0.00072771206
2887,GM12878_B_Lymphocyte_Blood | ZBTB33 | ID:48318,-0.00074199575
463,LNCaP_Epithelium_Prostate | POLR2A | ID:33788,-0.0007467267
8645,A549 (EtOH_0.02pct) | p300 | ENCODE,-0.00082108733
476,Plasma_Cell | CDK9 | ID:33888,-0.00084909576
3225,Epithelium_Prostate | AR | ID:50058,-0.00084989896
4843,GM12878_B_Lymphocyte_Blood | ZBTB40 | ID:62936,-0.00084992027
280,Haematopoietic_Progenitor_Cell_Blood | CTCF | ID:3051,-0.0008643082
5460,K562_Erythroblast_Bone_Marrow | JUNB | ID:64537,-0.00087068113
5174,HEK293_Epithelium_Embryonic_Kidney | ZNF654 | ID:63737,-0.0008842865
4672,K562_Erythroblast_Bone_Marrow | ZNF175 | ID:62530,-0.00089666346
5075,HepG2_Epithelium_Liver | MBD1_isoform1 | ID:63465,-0.00094428885
3819,T47D_Epithelium_Mammary_Gland | PR | ID:53982,-0.0009822218
1291,iPSC | JARID2 | ID:41812,-0.0010213613
3004,Fibroblast_Skin | POLR2A | ID:49034,-0.0010265048
1326,OCI-Ly19_B_cell_lymphoma_Bone_Marrow | STAT3 | ID:42213,-0.0010296867
3731,Kasumi-1_Myeloblast_Blood | NCOR1 | ID:53419,-0.0011038528
2091,HepG2_Epithelium_Liver | CEBPZ | ID:45805,-0.0011230253
843,HT29_Epithelium_Colon | HSF1 | ID:37144,-0.0011403855
5736,HEK293_Epithelium_Embryonic_Kidney | YY1 | ID:65203,-0.0011443396
2201,K562_Erythroblast_Bone_Marrow | HMGN3 | ID:45920,-0.0011861933
5870,LNCaP_Epithelium_Prostate | FOXA1 | ID:67738,-0.0011946389
793,FLP143HA_Epithelium_Embryonic_Kidney | ZNF143 | ID:36777,-0.0012019607
7694,Stem_cell | EP300 | ID:83198,-0.0012114139
8037,A549_Epithelium_Lung | BRD4 | ID:85406,-0.0012208616
3038,GM18505_Lymphoblastoid_Blood | RELA | ID:4941,-0.0012256437
3442,HUES64_Embryonic_Stem_Cell_Embryo | GATA4 | ID:51471,-0.001283781
712,Epithelium_Mammary_Gland | ESR1 | ID:36096,-0.0013023238
688,NHEK_Keratinocyte_Skin | CTCF | ID:35840,-0.0013037901
7550,HeLa_Epithelium_Cervix | MAPK1 | ID:82186,-0.0013131205
4657,Ramos_B_Lymphocyte | MYC | ID:5969,-0.0013339596
8991,HEK293 | ELK4 | ENCODE,-0.0013655555
8778,GM12878 | BHLHE40 | ENCODE,-0.0013834231
3282,LNCaP_Epithelium_Prostate | AR | ID:50268,-0.0013994444
3465,HUES64_Embryonic_Stem_Cell_Embryo | POLR2A | ID:51536,-0.0014132538
2770,Erythroid_Progenitor_Cell_Blood | LDB1 | ID:47774,-0.001426141
3980,HCT-116_Colon | HNF4A | ID:54673,-0.0014352994
3568,U-2932_B_Lymphocyte | PRDM11 | ID:52170,-0.0014400993
5539,Neuron | POLR2AphosphoS5 | ID:64761,-0.0014462078
8544,BT-549_Breast | SMAD2/3 | ID:88732,-0.001466404
6517,U2OS_Bone | ESR1 | ID:71968,-0.0014735287
8888,GM19099 (TNFa) | NFKB | ENCODE,-0.0014950401
2170,K562_Erythroblast_Bone_Marrow | SETDB1 | ID:45887,-0.0014975669
7008,K562_Erythroblast_Bone_Marrow | FOXO3 | ID:74680,-0.0015070349
3549,HeLa_Epithelium_Cervix | HJURP | ID:52055,-0.0015576136
482,LNCaP_Epithelium_Prostate | FOXA1 | ID:33919,-0.0015603729
3421,HUES64_Embryonic_Stem_Cell_Embryo | CTCF | ID:51441,-0.0015767339
7821,HeLa_Epithelium_Cervix | POLR2A | ID:83971,-0.0015798508
4707,HEK293_Epithelium_Embryonic_Kidney | KLF17 | ID:62617,-0.001611818
1996,Astrocyte_Cerebellum | CTCF | ID:45706,-0.0016831496
3914,Adipocyte | BRD4 | ID:54332,-0.0016872828
7853,K562_Erythroblast_Bone_Marrow | GATA1 | ID:84244,-0.0017423469
6551,Kasumi-1_Acute_myeloid_leukemia | HDAC2 | ID:72353,-0.001748502
4996,HepG2_Epithelium_Liver | CREB1 | ID:63306,-0.0017542996
7525,TKO_hESC | DNMT3B | ID:82035,-0.001779244
7044,THP-1_Macrophage | POLR3D | ID:74907,-0.0017843832
2441,GM12891_Lymphoblastoid_Blood | PAX5 | ID:46158,-0.0017938621
5957,C4-2_Prostate | POLR2A | ID:68083,-0.001801795
4198,GM10855_Lymphocyte_Blood | VDR | ID:559,-0.0018328667
3990,Adipose | PPARG | ID:55128,-0.0018340932
4310,HEK293T_Epithelium_Embryonic_Kidney | EHMT2 | ID:56466,-0.0018840901
7993,J-Lat_A72 | BRD4 | ID:85084,-0.0018952827
8138,K562_Erythroblast_Bone_Marrow | ZBTB7A | ID:86198,-0.0019214964
305,P493-6_B_cell_lymphoma | MAX | ID:32814,-0.0019469139
1601,VCaP_Epithelium_Prostate | AR | ID:43858,-0.0019727482
4518,LNCaP-abl_Epithelium_Prostate | MED1 | ID:58348,-0.001990574
502,BG03_Embryonic_Stem_Cell_Embryo | POLR2A | ID:34079,-0.0019914105
2295,NHEK_Keratinocyte_Skin | CTCF | ID:46016,-0.0019961905
167,MCF-7_Epithelium_Breast | E2F1 | ID:2278,-0.0020137315
1637,HeLa-S3_Epithelium_Cervix | POLR2A | ID:44134,-0.0020360325
3506,LNCaP_Epithelium_Prostate | AR | ID:51748,-0.002076451
7273,293T | ZNF777 | ID:77043,-0.0020878937
2476,H1_Embryonic_Stem_Cell_Embryo | RXRA | ID:46192,-0.002119511
9150,HSMMtube | CTCF | ENCODE,-0.0021273154
1532,CUTLL1_T_Lymphocyte_Blood | MED1 | ID:43110,-0.0021430617
3204,A549_Epithelium_Lung | MYC | ID:50033,-0.0021435965
7154,Epithelium_Breast | CTCF | ID:76250,-0.002159051
852,H2171_Epithelium_Lung | MYC | ID:37175,-0.002200423
4254,MCF-7_Epithelium_Breast | APOBEC3B | ID:56126,-0.0022089495
7598,T47D_Epithelium_Mammary_Gland | PR | ID:82473,-0.002225186
2722,LS174T_Epithelium_Colon | GATA6 | ID:47431,-0.0022597893
8047,HCT-116_HCT116 | PHIP | ID:85462,-0.0023046164
4047,VCaP_Epithelium_Prostate | POLR2A | ID:55362,-0.0023429024
1418,MS1_Lymphoblastoid_Blood | STAG1 | ID:42587,-0.0023471122
5716,HEK293_Epithelium_Embryonic_Kidney | ZNF8 | ID:65174,-0.0023571327
542,IMR90_Fibroblast_Lung | MECP2 | ID:34394,-0.0023673135
8670,Breast_vHMEC | DNase.fdr0.01.peaks | Roadmap,-0.002390139
6559,U2OS_Bone | CTCF | ID:72362,-0.002407311
3782,Jurkat_T_Lymphocyte_Blood | POLR2A | ID:53715,-0.00246057
510,HEK293T_Epithelium_Embryonic_Kidney | MYC | ID:34317,-0.0024611782
2310,SAEC_Epithelium_Lung | CTCF | ID:46031,-0.0024795812
1821,K562_Erythroblast_Bone_Marrow | SAP30 | ID:45419,-0.002504821
1758,Keratinocyte_Foreskin | TP63 | ID:44767,-0.002537002
6723,Th1 | T | ID:73454,-0.002537158
3138,Kasumi-1_Myeloblast_Blood | RUNX1 | ID:49741,-0.0025528662
2556,K562_Erythroblast_Bone_Marrow | SPI1 | ID:46272,-0.002584148
3919,EWS502_Small_Round_Tumor_Cell | FLI1 | ID:5439,-0.0025886963
8124,hMSC-TERT4 | MED1 | ID:86002,-0.0025899329
7922,JHU-06_Endothelial_Cell | IRF1 | ID:84605,-0.0026164968
2525,HepG2_Epithelium_Liver | MYBL2 | ID:46241,-0.0026194511
4864,gastroesophageal_sphincter | CTCF | ID:62979,-0.0026650561
8995,HEK293-T-REx | ZNF263 | ENCODE,-0.0027014113
5387,HEK293_Epithelium_Embryonic_Kidney | PRDM2 | ID:64311,-0.0027556783
181,MCF-7_Epithelium_Breast | ESR1 | ID:2303,-0.0027784617
1762,T_Lymphocyte_Blood | POLR3A | ID:4487,-0.0028331918
7040,THP-1_Macrophage | CTCF | ID:74903,-0.0028530678
8636,A549 (EtOH_0.02pct) | FOSL2 | ENCODE,-0.0028536045
7941,hMSC-TERT4 | MED1 | ID:84651,-0.0028664512
1634,T_Lymphocyte_Blood | POLR2A | ID:44128,-0.0029098429
250,U2OS_Bone | TRIM28 | ID:2781,-0.002967567
7939,A673_Polygonal_Muscle | SRF | ID:84631,-0.0029719034
1990,H1_Embryonic_Stem_Cell_Embryo | SUZ12 | ID:45700,-0.0030092883
5813,MDA-MB-231_Epithelium_Mammary_Gland | SMARCA4 | ID:67497,-0.0030169943
4212,HepG2_Epithelium_Liver | GABPA | ID:56043,-0.0030174095
2838,MCF-7_Epithelium_Breast | MBD2 | ID:48127,-0.0030325358
5088,GM12878_B_Lymphocyte_Blood | TARDBP | ID:63522,-0.003033902
4037,VCaP_Epithelium_Prostate | SUMO2 | ID:55352,-0.0030679412
8776,GM12878 | BCL3 | ENCODE,-0.0030746313
9441,SK-N-MC | FOXP2 | ENCODE,-0.0030783762
7777,MCF-7_Epithelium_Breast | CTCF | ID:83739,-0.0030834996
205,MCF-7_Epithelium_Breast | RAD21 | ID:2392,-0.0031488116
1121,DL23_Epithelium_Colon | POLR2A | ID:39872,-0.003158728
7391,GM12878_B_Lymphocyte_Blood | MYC | ID:8091,-0.0031810568
2268,MCF-7_Epithelium_Breast | MYC | ID:45989,-0.003185252
5490,K562_Erythroblast_Bone_Marrow | NRF1 | ID:64621,-0.0032446862
977,LoVo_Colon | MED12 | ID:38653,-0.0032505456
1896,GM12874_B_Lymphocyte_Blood | CTCF | ID:45602,-0.003294286
8802,GM12878 | JunD | ENCODE,-0.0032980463
127,K562_Erythroblast_Bone_Marrow | E2F6 | ID:1978,-0.003312018
1172,B_Lymphocyte_Blood | MED1 | ID:40233,-0.0033217445
4157,Erythroblast_Blood | GATA1 | ID:5574,-0.003331121
6616,A375_Melanoma_Cell | POLR2A | ID:72601,-0.003371459
9034,HeLa-S3 | NRSF | ENCODE,-0.0033982494
3133,Kasumi-1_Myeloblast_Blood | CEBPA | ID:49737,-0.0034046005
1107,Leiomyoma_Cell | PR | ID:39770,-0.0034054876
6471,Fibroblast_Fetal_Lung | SOX4 | ID:71746,-0.0034056169
1456,LoVo_Colon | TAL1 | ID:42788,-0.0034070523
6177,Jurkat_T_Lymphocyte_Blood | CDK7 | ID:69615,-0.0034108374
711,Epithelium_Mammary_Gland | ESR1 | ID:36094,-0.0034720667
9299,K562 | SMC3 | ENCODE,-0.003520898
9356,MCF-7 (serum_stimulated_media) | CTCF | ENCODE,-0.0035215814
432,Macrophage | CTCF | ID:33561,-0.0035273372
2411,GM12878_B_Lymphocyte_Blood | EBF1 | ID:46129,-0.0035486897
6457,HCT-116_Colon_cancer_cell_Colon | RAD21 | ID:71321,-0.0035669531
8756,Gastric | DNase.fdr0.01.hot | Roadmap,-0.003570407
319,U2OS_Bone | FOXM1 | ID:32890,-0.0036107465
7902,U937_Pleura | TCF7L2 | ID:8448,-0.0036460904
8982,HCPEpiC | CTCF | ENCODE,-0.0036890195
5998,VCaP_Epithelium_Prostate | AR | ID:68240,-0.0036939078
7375,L1236_Hodgkin_Lymphoma_Cell | NFKB2 | ID:77449,-0.0037055786
4120,HCT-116_Colon | POLR2A | ID:55672,-0.0037104604
5096,HEK293_Epithelium_Embryonic_Kidney | ZNF692 | ID:63537,-0.0037655388
2184,K562_Erythroblast_Bone_Marrow | RCOR1 | ID:45903,-0.0037854826
1807,K562_Erythroblast_Bone_Marrow | SETDB1 | ID:45386,-0.0038419468
5177,K562_Erythroblast_Bone_Marrow | FOXK2 | ID:63744,-0.003886923
7182,GM12878_Lymphoblastoid | NFKB1 | ID:76401,-0.003897649
7919,LCL_B_Lymphocyte | MED1 | ID:84585,-0.0039189216
1905,GM12878_B_Lymphocyte_Blood | USF2 | ID:45611,-0.003935248
1331,SU-DHL4_B_Lymphocyte_Peritoneal_Effusion | STAT3 | ID:42218,-0.0039719157
6909,D-341 | OTX2 | ID:74349,-0.003975099
590,MCF-7_Epithelium_Breast | POLR2A | ID:35226,-0.0039882497
8491,MCF-7_Epithelium_Breast | SUMO2 | ID:88438,-0.0040307026
1129,HEK293T_Epithelium_Embryonic_Kidney | OGT | ID:39911,-0.0040430836
5201,K562_Erythroblast_Bone_Marrow | GTF2E2 | ID:63822,-0.004206268
7069,U2OS | ZBTB48 | ID:75278,-0.004222942
1261,GM18508_Lymphoblastoid_Blood | POLR2A | ID:41690,-0.004228135
2543,HL-60_Promyeloblast_Blood | SPI1 | ID:46259,-0.004252379
5733,HEK293_Epithelium_Embryonic_Kidney | KLF15 | ID:65197,-0.0042563165
8872,GM12892 | CTCF | ENCODE,-0.004266427
1186,ZR-75-1_Epithelium_Mammary_Gland | FOXA1 | ID:40376,-0.0042777974
9081,HepG2 | FOXA1 | ENCODE,-0.0042929505
7461,C4-2_Prostate | BMI1 | ID:81557,-0.004307854
429,Proerythroblast_Fetal_Liver | POLR2A | ID:33546,-0.0043218443
8719,Fetal_Intestine_Large | DNase.fdr0.01.hot | Roadmap,-0.004391388
7490,MG-63_Osteosarcoma_cell | FOSL1 | ID:81732,-0.004425669
3361,501-Mel_Melanoma_Cell | MITF | ID:50853,-0.0045578755
6479,Beta_cell | PAX6 | ID:71776,-0.0046284623
9394,Osteobl | CTCF | ENCODE,-0.0046391226
4161,Cardiomyocyte_Heart | EP300 | ID:5577,-0.004692096
1203,DU145_Epithelium_Prostate | EED | ID:41188,-0.0047131833
4822,K562_Erythroblast_Bone_Marrow | ATF1 | ID:62892,-0.0047181947
9442,SK-N-MC | Pol2-4H8 | ENCODE,-0.004764402
4621,SEM_Pre-B_Lymphocyte | MLLT1 | ID:59168,-0.004787611
1155,Kasumi-1_Myeloblast_Blood | TCF7L1 | ID:40166,-0.0048855916
8997,HeLa-S3 | AP-2gamma | ENCODE,-0.004885966
2538,HepG2_Epithelium_Liver | ELF1 | ID:46254,-0.004907667
3149,GM19193_Lymphoblastoid_Blood | POLR2A | ID:4978,-0.0050046355
8898,H1_BMP4_Derived_Mesendoderm_Cultured_Cells | DNase.hot | Roadmap,-0.005018581
7112,Rh4_rhabdomyosarcoma | CTCF | ID:75847,-0.0050795907
2676,MCF-7_Epithelium_Breast | POLR2A | ID:47113,-0.0050965105
7793,MCF-7_Epithelium_Breast | ESR1 | ID:83816,-0.0051208846
5595,MCF-7_Epithelium_Breast | MBD2 | ID:64900,-0.005129417
3614,MCF-7_Epithelium_Breast | POLR2A | ID:52588,-0.0051611187
5672,HEK293_Epithelium_Embryonic_Kidney | OSR2 | ID:65108,-0.0052075717
5574,iPSC | JUNB | ID:64855,-0.005258162
7514,Chondrocyte_Cartilage | HCFC1R1 | ID:81963,-0.0053089047
9055,HeLa-S3 | USF2 | ENCODE,-0.0053787716
4246,Prostate | AR | ID:56118,-0.0053827604
4284,MOLM-14_Myeloid_Cell | CDK8 | ID:56353,-0.0054562935
607,Kasumi-1_Myeloblast_Blood | RUNX1T1 | ID:35300,-0.0054847756
3660,MCF-7_Epithelium_Breast | POLR2A | ID:52956,-0.0054873624
4686,HEK293_Epithelium_Embryonic_Kidney | BCL11A | ID:62560,-0.0055068196
3275,VCaP_Epithelium_Prostate | FOXP1 | ID:50256,-0.0055090995
7534,Muscle | NR3C1 | ID:82065,-0.00552791
8501,VCaP_Epithelium_Prostate | HOXB13 | ID:88495,-0.0055423495
9337,MCF10A-Er-Src (EtOH_0.01pct) | c-Fos | ENCODE,-0.005565979
8766,GM12864 | CTCF | ENCODE,-0.005573221
6285,NCI-H2107 | ASCL1 | ID:70121,-0.005583106
1074,LX2_Hepatic_Stellate_Cell | SMAD3 | ID:39359,-0.0056283083
913,HT1080_Connective_Tissue | SSRP1 | ID:38077,-0.005654287
6020,Patient_derived_xenograft_cells | KMT2D | ID:68627,-0.0056898203
391,Blood | EP300 | ID:33436,-0.005692756
8848,GM12878 | TBP | ENCODE,-0.0057070777
7529,Muscle | NR3C1 | ID:82060,-0.0057199593
4962,GM12878_B_Lymphocyte_Blood | MTA2 | ID:63212,-0.0057214196
6953,Endothelial_Cell_Umbilical_Vein | EP300 | ID:74487,-0.0057472414
9212,K562 | c-Myc | ENCODE,-0.005757296
5184,HEK293_Epithelium_Embryonic_Kidney | ZNF414 | ID:63766,-0.005851269
2178,K562_Erythroblast_Bone_Marrow | ARID3A | ID:45897,-0.005918775
2423,GM12878_B_Lymphocyte_Blood | CREB1 | ID:46141,-0.0059265154
1044,LoVo_Colon | KLF5 | ID:38831,-0.0059623043
9217,K562 | CTCFL | ENCODE,-0.0059712366
67,HeLa_Epithelium_Cervix | RELA | ID:1333,-0.0060031177
328,MCF-7_Epithelium_Breast | ESR1 | ID:33100,-0.006041849
2008,Epithelium_Esophagus | CTCF | ID:45718,-0.006057155
1844,A549_Epithelium_Lung | CTCF | ID:45550,-0.0060951533
9169,IMR90_Cell_Line | DNase.fdr0.01.hot | Roadmap,-0.006102903
1910,GM12878_B_Lymphocyte_Blood | TBP | ID:45618,-0.006106242
568,MDA-MB-231_Epithelium_Breast | FOXM1 | ID:34997,-0.0061130477
5987,BEAS-2B_Epithelium_Lung | RELA | ID:68225,-0.0061266543
6888,SF8628_Pontine | POLR2A | ID:74216,-0.006148068
2401,GM12878_B_Lymphocyte_Blood | SPI1 | ID:46119,-0.006149404
1220,Monocyte_Blood | STAT1 | ID:41291,-0.0061688107
8191,THP-1_Monocyte_Blood | GLI2 | ID:86683,-0.006208835
5567,HEK293_Epithelium_Embryonic_Kidney | ZNF547 | ID:64830,-0.0062287604
3620,MCF-7_Epithelium_Breast | POLR2A | ID:52594,-0.0062787808
5694,HEK293_Epithelium_Embryonic_Kidney | SCRT1 | ID:65135,-0.00632269
7928,MDA-MB-157_mDA | STAT3 | ID:84616,-0.006342872
693,GM19238_Lymphoblastoid_Blood | CTCF | ID:35855,-0.0063434686
2917,BEAS-2B_Epithelium_Lung | CTCF | ID:48481,-0.0063457126
5578,HEK293_Epithelium_Embryonic_Kidney | EGR2 | ID:64861,-0.006353756
4748,MCF-7_Epithelium_Breast | ZNF207 | ID:62697,-0.006365456
6044,Erythroid_progenitor_Bone_Marrow | HDAC2 | ID:68821,-0.00636873
3505,LNCaP_Epithelium_Prostate | AR | ID:51737,-0.0063790064
2182,K562_Erythroblast_Bone_Marrow | GTF3C2 | ID:45901,-0.006411579
3993,Adipose | PPARG | ID:55131,-0.0064832163
4397,HeLa_Epithelium_Cervix | POLR2A | ID:56981,-0.006528162
3771,Embryonic_Stem_Cell | POLR2A | ID:53665,-0.0065283193
4332,HepG2_Epithelium_Liver | POLR2A | ID:56570,-0.006584099
5819,MDA-MB-231_Epithelium_Mammary_Gland | GATA3 | ID:67503,-0.0065966635
4827,Liver | NR2F2 | ID:62908,-0.006762106
2287,MCF-10A_Epithelium_Breast | MYC | ID:46008,-0.0067689163
7726,Breast | ESR1 | ID:83332,-0.006776036
3962,MCF-7_Epithelium_Breast | POLR2A | ID:54641,-0.006782635
7419,22RV1_Epithelium_Prostate | FOXA1 | ID:81170,-0.006799735
2565,K562_Erythroblast_Bone_Marrow | POLR2A | ID:46281,-0.006801131
9341,MCF10A-Er-Src (4OHTAM_1uM_36hr) | Pol2 | ENCODE,-0.0068337913
7892,VCaP_Epithelium_Prostate | FOXA1 | ID:84448,-0.0068756263
6057,T47D_Embryonic_Stem_Cell_Breast | FOXA1 | ID:68841,-0.0069034863
6589,Th1 | POLR2A | ID:72418,-0.006924186
1313,K562_Erythroblast_Bone_Marrow | CTCF | ID:42157,-0.006951757
1863,AG10803_Fibroblast_Skin | CTCF | ID:45569,-0.006982997
1232,MDA-231_Epithelium_Mammary_Gland | MBD3 | ID:41402,-0.0070398273
8080,HCT-116_HCT116 | ARID1A | ID:85741,-0.007042209
1436,LoVo_Colon | ETV5 | ID:42714,-0.007061177
1322,Melanocyte | MITF | ID:42177,-0.0071010743
5116,HepG2_Epithelium_Liver | TCF7 | ID:63591,-0.007117062
2632,SK-N-SH_Neuroblastoma_cell_Brain | FOSL2 | ID:46346,-0.007164228
8145,MCF-7_Epithelium_Breast | ESR1 | ID:86213,-0.0071707033
2559,K562_Erythroblast_Bone_Marrow | RAD21 | ID:46275,-0.007209488
3629,MCF-7_Epithelium_Breast | RELA | ID:52614,-0.0072095892
2501,HCT-116_Colon | ATF3 | ID:46217,-0.007211091
909,Endothelial_Cell_Umbilical_Vein | EP300 | ID:37942,-0.0072710756
1177,IMR90_Fibroblast_Lung | TP53 | ID:40289,-0.0072957245
5429,HEK293_Epithelium_Embryonic_Kidney | ZNF324 | ID:64443,-0.007321511
617,NHEK_Keratinocyte_Skin | CTCF | ID:35392,-0.007351871
3127,NCI-H1755_Epithelium_Lung | ASCL1 | ID:49725,-0.0073785665
8546,hMSC-TERT4 | MED1 | ID:88736,-0.0074044606
