,Target,Importance
8219,HeLa_Epithelium_Cervix | POLR2A | ID:86855,2
9069,HepG2 | CHD2 | ENCODE,2
2079,HepG2_Epithelium_Liver | SREBF1 | ID:45793,2
3581,Keratinocyte | TP63 | ID:52299,2
9070,HepG2 | c-Jun | ENCODE,2
1032,LoVo_Colon | GMEB1 | ID:38799,2
3563,Macrophage | FAIRE | ID:52156,2
7279,293T | ZNF716 | ID:77054,2
7780,MCF-7_Epithelium_Breast | CTCF | ID:83742,2
7264,293T | ZNF846 | ID:77024,2
4625,MutuI_B_Lymphocyte | EBF1 | ID:59344,2
226,NB4_Promyelocytic_cell_Blood | RXRG | ID:2467,2
3540,VCaP_Epithelium_Prostate | SUMO2 | ID:51868,2
1046,LoVo_Colon | CREB3 | ID:38841,2
7789,THP-1_Monocyte_Blood | GRIP1 | ID:83760,2
4619,THP-1_Monocyte_Blood | POLR2A | ID:59044,2
624,NCI-H3122_Lung | FOXA1 | ID:35473,2
4617,THP-1_Monocyte_Blood | LYL1 | ID:59007,2
3544,T_Lymphocyte_Blood | YY1 | ID:5195,2
9047,HeLa-S3 (IFNg30) | STAT1 | ENCODE,2
3546,Jurkat_T_Lymphocyte_Blood | POLR2A | ID:5198,2
9049,HeLa-S3 | TAF1 | ENCODE,2
4610,HEK293_Epithelium_Embryonic_Kidney | SMN1 | ID:58949,2
3550,LNCaP_Epithelium_Prostate | GATA2 | ID:52057,2
2465,H1_Embryonic_Stem_Cell_Embryo | HDAC2 | ID:46181,2
4603,Raji_B_Lymphocyte_Blood | POLR2A | ID:58942,2
7270,293T | ZNF786 | ID:77037,2
2048,HeLa-S3_Epithelium_Cervix | CTCF | ID:45760,2
9052,HeLa-S3 | TCF7L2 | ENCODE | 1,2
4594,TF-1_Erythroblast_Bone_Marrow | RAD21 | ID:58881,2
2054,HeLa-S3_Epithelium_Cervix | HCFC1 | ID:45767,2
7275,293T | ZNF75D | ID:77047,2
2462,H1_Embryonic_Stem_Cell_Embryo | BCL11A | ID:46178,2
9305,K562 (IFNg30) | STAT1 | ENCODE,2
3560,CyT49_Embryonic_Stem_Cell_Embryo | PDX1 | ID:52147,2
4585,TF-1_Erythroblast_Bone_Marrow | GATA2 | ID:58873,2
4532,PANC-1_Pancreas | CTCF | ID:58363,2
2454,H1_Embryonic_Stem_Cell_Embryo | YY1 | ID:46170,2
2125,Fibroblast_Lung | CTCF | ID:45842,2
4464,Kasumi-1_Myeloblast_Blood | RUNX1 | ID:58031,2
4485,Keratinocyte | BANF1 | ID:58187,2
4484,Keratinocyte | BANF1 | ID:58186,2
2100,HepG2_Epithelium_Liver | SMC3 | ID:45816,2
7759,Monocyte_Blood | IRF1 | ID:83604,2
3612,Stromal_Cell_Endometrium | CHRM2 | ID:52573,2
1001,LoVo_Colon | DLX1 | ID:38719,2
2107,HepG2_Epithelium_Liver | RFX5 | ID:45823,2
124,Jurkat_E6-1_T_Lymphocyte_Blood | RUNX1 | ID:1955,2
9089,HepG2 | HNF4G | ENCODE,2
2113,HepG2_Epithelium_Liver | JUN | ID:45830,2
2427,GM12878_B_Lymphocyte_Blood | ZBTB33 | ID:46145,2
2114,HepG2_Epithelium_Liver | IRF3 | ID:45831,2
2115,Embryonic_Fibroblast_Foreskin | CTCF | ID:45832,2
998,LoVo_Colon | YY1 | ID:38716,2
9301,K562 | SP2 | ENCODE,2
9092,HepG2 | JunD | ENCODE,2
2118,HL-60_Promyeloblast_Blood | CTCF | ID:45835,2
4460,Kasumi-1_Myeloblast_Blood | JMJD1C | ID:57960,2
4459,Macrophage | NR3C1 | ID:57915,2
7333,293T | ZNF222 | ID:77158,2
9094,HepG2 | MafF | ENCODE,2
4450,LX2_Hepatic_Stellate_Cell | BRD3 | ID:57807,2
7338,293T | ZNF169 | ID:77169,2
4448,LX2_Hepatic_Stellate_Cell | BRD2 | ID:57805,2
2121,Epithelium_Mammary_Gland | CTCF | ID:45838,2
4445,Embryonic_Stem_Cell_Embryo | RNF2 | ID:5770,2
7753,BJ_Fibroblast_Skin | FOXA2 | ID:83588,2
3623,MCF-7_Epithelium_Breast | POLR2A | ID:52597,2
4486,Keratinocyte | BANF1 | ID:58188,2
9083,HepG2 | FOXA2 | ENCODE,2
2432,Proerythroblast_Bone_Marrow | TAL1 | ID:4615,2
3608,501-Mel_Melanoma_Cell | SOX10 | ID:52549,2
1014,LoVo_Colon | ZNF407 | ID:38750,2
9074,HepG2 | CTCF | ENCODE | 1,2
4521,LNCaP-abl_Epithelium_Prostate | POLR2A | ID:58351,2
799,MCF-7_Epithelium_Breast | GREB1 | ID:36811,2
2450,H1_Embryonic_Stem_Cell_Embryo | TCF12 | ID:46166,2
9076,HepG2 | CTCF | ENCODE | 3,2
7766,Breast | FOXA1 | ID:83624,2
4514,LNCaP-abl_Epithelium_Prostate | MED1 | ID:58341,2
4513,LNCaP-abl_Epithelium_Prostate | MED1 | ID:58339,2
1013,LoVo_Colon | RFX5 | ID:38746,2
3594,HEK293_Epithelium_Embryonic_Kidney | WDR5 | ID:52436,2
118,IMR90_Fibroblast_Lung | SNAPC2 | ID:1881,2
7764,Breast | FOXA1 | ID:83622,2
7312,293T | ZNF440 | ID:77121,2
3598,Coronary_artery_smooth_muscle | TCF21 | ID:52498,2
9297,K562 | SIRT6 | ENCODE,2
2447,GM12892_Lymphoblastoid_Blood | YY1 | ID:46163,2
7763,Breast | FOXA1 | ID:83621,2
802,MCF-7_Epithelium_Breast | ESR1 | ID:36819,2
4500,LNCaP-abl_Epithelium_Prostate | MED1 | ID:58315,2
7761,Breast | FOXA1 | ID:83619,2
4498,B_Lymphocyte_Tonsil | BCL6 | ID:58302,2
9295,K562 | SETDB1 | ENCODE,2
7316,293T | ZNF425 | ID:77128,2
4495,BL-41_B_Lymphocyte_Blood | CTCF | ID:5830,2
4494,BJAB_B_cell_lymphoma | CTCF | ID:5828,2
7319,293T | ZNF337 | ID:77135,2
9273,K562 | PML | ENCODE,2
3704,TSU-1621-MT | LMO2 | ID:53306,2
4628,LCL_Lymphoblastoid_Blood | RBPJ | ID:59347,2
7583,TMD8 | STAT3 | ID:82372,2
609,Kasumi-1_Myeloblast_Blood | TCF12 | ID:35308,2
2298,NT2-D1_Embryo | SUZ12 | ID:46019,2
7574,HCT-116_HCT116 | POLR2A | ID:82333,2
8269,G-401_Malignant_rhabdoid_tumor | SMARCB1 | ID:87159,2
3802,T47D_Epithelium_Mammary_Gland | ESR1 | ID:53959,2
3975,HCT-116_Colon | HNF4A | ID:54665,2
7578,Muscle | KLF15 | ID:82344,2
7579,C4-2B_Epithelium_Prostate | POLR2A | ID:82347,2
9219,K562 | CTCF | ENCODE | 1,2
3804,T47D_Epithelium_Mammary_Gland | ESR1 | ID:53961,2
3968,MCF-7_Epithelium_Breast | ESR1 | ID:54647,2
3967,MCF-7_Epithelium_Breast | ESR1 | ID:54646,2
3966,MCF-7_Epithelium_Breast | ESR1 | ID:54645,2
3964,MCF-7_Epithelium_Breast | POLR2A | ID:54643,2
7570,MCF-7_Epithelium_Breast | ESR1 | ID:82327,2
886,ME-1_Leukemia_Cell | CBFB | ID:37607,2
2310,SAEC_Epithelium_Lung | CTCF | ID:46031,2
2311,SH-SY5Y_Bone_Marrow | GATA2 | ID:46032,2
2312,SH-SY5Y_Bone_Marrow | GATA3 | ID:46033,2
7656,Breast | ESR1 | ID:82854,2
3812,T47D_Epithelium_Mammary_Gland | EP300 | ID:53972,2
2313,SK-N-SH_Neuroblastoma_cell_Brain | NRF1 | ID:46034,2
3813,T47D_Epithelium_Mammary_Gland | EP300 | ID:53973,2
9224,K562 | E2F6 | ENCODE,2
2316,SK-N-SH_Neuroblastoma_cell_Brain | RFX5 | ID:46037,2
852,H2171_Epithelium_Lung | MYC | ID:37175,2
3815,T47D_Epithelium_Mammary_Gland | EP300 | ID:53975,2
7654,Breast | ESR1 | ID:82852,2
3985,Adipose | PPARG | ID:55123,2
3987,Adipose | PPARG | ID:55125,2
3705,TSU-1621-MT | GATA2 | ID:53307,2
4010,BicR_Epithelium_Prostate | AR | ID:55277,2
4031,K562_Erythroblast_Bone_Marrow | SUMO2 | ID:55346,2
7673,Detroit_562_Detroit_562_cells | RELA | ID:83029,2
8278,Keratinocyte | SMC1A | ID:87231,2
9207,K562 | c-Jun | ENCODE,2
9208,K562 (IFNa30) | c-Myc | ENCODE,2
163,LNCaP_Epithelium_Prostate | POLR2A | ID:2245,2
8250,H1_Embryonic_Stem_Cell_Embryo | SMAD2 | ID:87048,2
892,MCF-7_Epithelium_Breast | ERG | ID:37633,2
4017,MDA-MB-231_Epithelium_Breast | JUN | ID:55299,2
891,U937_Pleura | MYH11 | ID:37625,2
3791,HEK293A | MEF2B | ID:53876,2
4013,MDA-MB-231_Epithelium_Breast | WWTR1 | ID:55293,2
604,HeLa-S3_Epithelium_Cervix | BRDU | ID:35295,2
3794,A549_Epithelium_Lung | RELA | ID:5388,2
7567,MutuI_B_Lymphocyte | BRD4 | ID:82318,2
4006,HeLa_Epithelium_Cervix | POLR2A | ID:55201,2
2291,NB4_Promyelocytic_cell_Blood | MAX | ID:46012,2
9214,K562 | c-Myc | ENCODE | 2,2
4003,786-O_Epithelium_Kidney | ARNT | ID:5517,2
2293,NHDF-neo_Fibroblast_Skin | CTCF | ID:46014,2
7561,HeLa_Epithelium_Cervix | POLR2A | ID:82310,2
3999,786-O_Epithelium_Kidney | EPAS1 | ID:5516,2
3996,Adipose | PPARG | ID:55135,2
3995,Adipose | PPARG | ID:55133,2
3796,A549_Epithelium_Lung | RELA | ID:5389,2
606,SKNO-1_Myeloblast_Bone_Marrow | ERG | ID:35298,2
887,ME-1_Leukemia_Cell | MYH11 | ID:37608,2
614,Epithelium_Bronchia | GRHL2 | ID:35323,2
9252,K562 (IFNg6h) | IRF1 | ENCODE,2
159,LNCaP_Epithelium_Prostate | FOXA1 | ID:2195,2
3937,LS180_Epithelium_Colon | BCAT1 | ID:5455,2
3844,MCF-7_Epithelium_Breast | PR | ID:54017,2
2342,A549_Epithelium_Lung | CTCF | ID:46063,2
2343,A549_Epithelium_Lung | USF1 | ID:46064,2
3894,Mesenchymal_Stem_Cell | CEBPB | ID:54132,2
3892,Mesenchymal_Stem_Cell | ATF4 | ID:54129,2
7643,MOLT-4_T_Lymphoblast | POLR2A | ID:82834,2
3890,Mesenchymal_Stem_Cell | CEBPB | ID:54127,2
3840,MCF-7_Epithelium_Breast | EP300 | ID:54010,2
870,ME-1_Leukemia_Cell | ELF1 | ID:37578,2
3885,Mesenchymal_Stem_Cell | POLR2A | ID:54122,2
854,Monocyte_Blood | IRF5 | ID:37183,2
9245,K562 | HDAC2 | ENCODE | 1,2
3881,PC-3_Epithelium_Prostate | DNMT1 | ID:54106,2
866,Jurkat_E6-1_T_Lymphocyte_Blood | TAL1 | ID:37390,2
3845,MCF-7_Epithelium_Breast | PR | ID:54019,2
7653,Breast | ESR1 | ID:82851,2
3871,MCF-7_Epithelium_Breast | ESR1 | ID:54082,2
7640,hMSC-TERT4 | MED1 | ID:82794,2
7628,U266B1_Plasma_Cell | PRDM1 | ID:82633,2
2351,A549_Epithelium_Lung | FOSL2 | ID:46072,2
3866,T47D_Epithelium_Mammary_Gland | PR | ID:54069,2
8258,SH-SY5Y_Bone_Marrow | CTCF | ID:87100,2
149,K562_Erythroblast_Bone_Marrow | ZNF263 | ID:2158,2
860,A549_Epithelium_Lung | CREB1 | ID:37349,2
855,Monocyte_Blood | IRF5 | ID:37185,2
858,GM12878_B_Lymphocyte_Blood | REST | ID:37311,2
3850,MCF-7_Epithelium_Breast | ESR1 | ID:54024,2
3856,MCF-7_Epithelium_Breast | ESR1 | ID:54031,2
7635,THP-1_Monocyte_Blood | GRIP1 | ID:82702,2
871,ME-1_Leukemia_Cell | FLI1 | ID:37579,2
3837,MCF-7_Epithelium_Breast | EP300 | ID:54007,2
3836,MCF-7_Epithelium_Breast | EP300 | ID:54005,2
3833,MCF-7_Epithelium_Breast | EP300 | ID:54001,2
8263,MCF-7_Epithelium_Breast | ESR1 | ID:87114,2
3819,T47D_Epithelium_Mammary_Gland | PR | ID:53982,2
3820,T47D_Epithelium_Mammary_Gland | PR | ID:53983,2
3932,MCF-10A_Epithelium_Breast | MYC | ID:54518,2
3821,T47D_Epithelium_Mammary_Gland | PR | ID:53984,2
146,K562_Erythroblast_Bone_Marrow | TRIM28 | ID:2145,2
8261,MCF-7_Epithelium_Breast | GRHL2 | ID:87111,2
9229,K562 | eGFP-JunB | ENCODE,2
3927,MCF-10A_Epithelium_Breast | MYC | ID:54513,2
611,Pancreatic_Islet | FAIRE | ID:35312,2
613,Epithelium_Bronchia | GRHL2 | ID:35317,2
879,ME-1_Leukemia_Cell | HDAC1 | ID:37597,2
7604,HeLa_Adherent_HeLa_cells | SUPT5H | ID:82513,2
2328,WI-38_Fibroblast_Lung | CTCF | ID:46049,2
7651,Breast | ESR1 | ID:82849,2
9250,K562 (IFNa6h) | IRF1 | ENCODE,2
9248,K562 | Ini1 | ENCODE,2
876,ME-1_Leukemia_Cell | SPI1 | ID:37588,2
3915,Adipocyte | BRD4 | ID:54333,2
155,LNCaP_Epithelium_Prostate | FOXA1 | ID:2189,2
2334,A549_Epithelium_Lung | ATF3 | ID:46055,2
2335,A549_Epithelium_Lung | EP300 | ID:46056,2
2336,A549_Epithelium_Lung | SIN3A | ID:46057,2
8259,SK-N-AS_Neuroblast_Brain | CTCF | ID:87102,2
7610,HT1080_fibrosarcoma | POLR2A | ID:82538,2
2339,A549_Epithelium_Lung | SP1 | ID:46060,2
3832,MCF-7_Epithelium_Breast | EP300 | ID:54000,2
9259,K562 | MAZ | ENCODE,2
894,SKNO-1_Myeloblast_Bone_Marrow | RUNX1 | ID:37638,2
4034,K562_Erythroblast_Bone_Marrow | SUMO2 | ID:55349,2
2386,ECC-1_Epithelium_Endometrium | POLR2A | ID:46105,2
7474,PC-9_Lung_Cancer_Cell_Lung | BRD4 | ID:81608,2
3720,HeLa_Epithelium_Cervix | POLR2A | ID:53345,2
3721,HeLa_Epithelium_Cervix | CDK9 | ID:53346,2
9166,HVMF | CTCF | ENCODE,2
618,Endothelial_Cell_Umbilical_Vein | CTCF | ID:35405,2
4174,Cardiomyocyte_Heart | POLR2A | ID:5579,2
2230,K562_Erythroblast_Bone_Marrow | MAFF | ID:45950,2
3723,T47D_Epithelium_Mammary_Gland | CHD8 | ID:53396,2
7477,N87_Stomach | BRD4 | ID:81612,2
4170,MCF-7_Epithelium_Breast | CTCF | ID:55782,2
829,Caco-2_Epithelium_Colon | HNF4A | ID:371,2
4164,Delta47 | CTCF | ID:55774,2
8296,M.M._Fibroblast | FOXA2 | ID:87393,2
8294,hESC | KDM2B | ID:87391,2
832,LNCaP_Epithelium_Prostate | AR | ID:37104,2
9169,IMR90_Cell_Line | DNase.fdr0.01.hot | Roadmap,2
7485,GM17942_Lymphoblastoid | CTCF | ID:81664,2
926,H54_Glial_Cell_Brain | POLR2A | ID:38184,2
2385,ECC-1_Epithelium_Endometrium | YY1 | ID:46104,2
3730,Kasumi-1_Myeloblast_Blood | RUNX1 | ID:53418,2
3731,Kasumi-1_Myeloblast_Blood | NCOR1 | ID:53419,2
8239,Detroit_562_Detroit_562_cells | RELA | ID:86943,2
7491,MG-63_Osteosarcoma_cell | FOS | ID:81733,2
4146,VCaP_Epithelium_Prostate | SUMO2 | ID:55723,2
7492,MG-63_Osteosarcoma_cell | FOS | ID:81735,2
3735,SH-SY5Y_Bone_Marrow | KDM1A | ID:53469,2
3739,HMLER | MBD2 | ID:53479,2
2379,ECC-1_Epithelium_Endometrium | NR3C1 | ID:46099,2
2227,K562_Erythroblast_Bone_Marrow | NELFE | ID:45947,2
7471,M.M._Fibroblast | MDM2 | ID:81600,2
2223,K562_Erythroblast_Bone_Marrow | POLR2A | ID:45943,2
2217,K562_Erythroblast_Bone_Marrow | STAT1 | ID:45937,2
4227,MCF-7_Epithelium_Breast | RAD21 | ID:56058,2
2208,K562_Erythroblast_Bone_Marrow | MYC | ID:45928,2
7451,K562_Erythroblast_Bone_Marrow | BRD4 | ID:81395,2
4224,MCF-7_Epithelium_Breast | RAD21 | ID:56055,2
7452,K562_Erythroblast_Bone_Marrow | POLR2A | ID:81396,2
936,FB8470_Fibroblast | MYC | ID:38195,2
588,M0-91_Leukemia_Cell | HSF1 | ID:35220,2
824,LNCaP_Epithelium_Prostate | NR3C1 | ID:37093,2
4217,HepG2_Epithelium_Liver | CREB1 | ID:56048,2
935,MCF-7_Epithelium_Breast | CTCF | ID:38194,2
4214,HepG2_Epithelium_Liver | GABPA | ID:56045,2
7706,TTC1240_Malignant_rhabdoid_tumor | SMARCB1 | ID:83223,2
7461,C4-2_Prostate | BMI1 | ID:81557,2
8236,HCT-116_HCT116 | POLR2A | ID:86927,2
825,VCaP_Epithelium_Prostate | AR | ID:37094,2
8299,BJ_Fibroblast_Skin | FOXA2 | ID:87398,2
4203,Jurkat_T_Lymphocyte_Blood | POLR2A | ID:56012,2
4202,Jurkat_T_Lymphocyte_Blood | POLR2A | ID:56011,2
3714,HeLa_Epithelium_Cervix | POLR2A | ID:53334,2
4200,GM10855_Lymphocyte_Blood | VDR | ID:560,2
7703,TIME_Fibroblast | POLR2A | ID:83209,2
180,MCF-7_Epithelium_Breast | ESR1 | ID:2301,2
4196,IMR90_Fibroblast_Lung | Histone Lysine Crotonylation | ID:5589,2
4195,IMR90_Fibroblast_Lung | Histone Lysine Acetylation | ID:5588,2
3716,H9_Embryonic_Stem_Cell_Embryo | NELFE | ID:53337,2
7468,Endothelial_Cell_Umbilical_Vein | RAD21 | ID:81586,2
2216,K562_Erythroblast_Bone_Marrow | NFYB | ID:45936,2
4137,VCaP_Epithelium_Prostate | POLR2A | ID:55712,2
4135,VCaP_Epithelium_Prostate | POLR2A | ID:55710,2
3778,Embryonic_Stem_Cell | NIPBL | ID:53672,2
2269,MCF-7_Epithelium_Breast | MYC | ID:45990,2
7521,Epithelium_Epididymis | HNF1A | ID:82017,2
598,HeLa-S3_Epithelium_Cervix | BRDU | ID:35284,2
4082,H3396_Epithelium_Mammary_Gland | CREB1 | ID:5554,2
902,Endothelial_Cell_Umbilical_Vein | ETS1 | ID:37927,2
2263,MCF-7_Epithelium_Breast | CTCF | ID:45984,2
2264,MCF-7_Epithelium_Breast | POLR2A | ID:45985,2
7526,HUES8_hESCs_hESC | TET1 | ID:82036,2
3762,Embryonic_Stem_Cell | CTNNB1 | ID:53653,2
4073,Stem_cell_Blood | RUNX1 | ID:55493,2
4070,MV4-11_Macrophage_Blood | FOS | ID:55490,2
3764,Embryonic_Stem_Cell | POLR2A | ID:53659,2
4067,H3396_Epithelium_Mammary_Gland | CREB1 | ID:5548,2
4066,H3396_Epithelium_Mammary_Gland | ESR1 | ID:5547,2
141,K562_Erythroblast_Bone_Marrow | PRAME | ID:2110,2
3742,Adipocyte | MED1 | ID:53592,2
3768,Embryonic_Stem_Cell | POLR2A | ID:53662,2
8280,Keratinocyte | SMC1A | ID:87233,2
842,SKBR-3_Mammary_Gland | HSF1 | ID:37139,2
899,Endothelial_Cell_Umbilical_Vein | EP300 | ID:37921,2
898,U937_Pleura | POLR2A | ID:37642,2
2274,MCF-7_Epithelium_Breast | CTCF | ID:45995,2
3774,Embryonic_Stem_Cell | POLR2A | ID:53668,2
167,MCF-7_Epithelium_Breast | E2F1 | ID:2278,2
4046,VCaP_Epithelium_Prostate | POLR2A | ID:55361,2
7541,C4-2_Prostate | BRD4 | ID:82113,2
4041,VCaP_Epithelium_Prostate | PIAS1 | ID:55356,2
7543,HCT-116_Human_colorectal_cancer_HCT116 | KDM3B | ID:82126,2
7674,Detroit_562_Detroit_562_cells | RELA | ID:83030,2
8284,MCF-7_Epithelium_Breast | TP53 | ID:87300,2
9192,K562 | BHLHE40 | ENCODE,2
4088,B_Lymphocyte | PAX5 | ID:55554,2
2259,MCF-7_Epithelium_Breast | MYC | ID:45980,2
8291,Embryonic_Stem_Cell | TCF7L1 | ID:87386,2
3743,Adipocyte | MED1 | ID:53593,2
9179,iPS_DF_19.11_Cell_Line | DNase.hot | Roadmap,2
4127,MCF-7_Epithelium_Breast | PAF1 | ID:55682,2
2239,K562_Erythroblast_Bone_Marrow | FOS | ID:45959,2
4123,HCT-116_Colon | POLR2A | ID:55675,2
7505,VCaP_Epithelium_Prostate | ERF | ID:81883,2
3744,Adipocyte | MED1 | ID:53594,2
594,MCF-7_Epithelium_Breast | POLR2A | ID:35232,2
9185,K562 | ATF1 | ENCODE,2
7508,Embryonic_Stem_Cell_epithelioid_sarcoma | SMARCA4 | ID:81896,2
913,HT1080_Connective_Tissue | SSRP1 | ID:38077,2
7510,Embryonic_Stem_Cell_epithelioid_sarcoma | SUZ12 | ID:81899,2
8244,HeLa_Cervical_Carcinoma | SMC3 | ID:87039,2
9187,K562 | ATF3 | ENCODE | 1,2
8245,HeLa_Cervical_Carcinoma | SMC3 | ID:87040,2
9188,K562 | Bach1 | ENCODE,2
905,Endothelial_Cell_Umbilical_Vein | EP300 | ID:37932,2
4101,HCT-116_Colon | AFF4 | ID:55639,2
904,Endothelial_Cell_Umbilical_Vein | EP300 | ID:37931,2
4098,H3396_Epithelium_Mammary_Gland | POLR2A | ID:5560,2
2371,ECC-1_Epithelium_Endometrium | CTCF | ID:46091,2
3759,H9_Embryonic_Stem_Cell_Embryo | SMAD2 | ID:5365,2
2255,LNCaP_Epithelium_Prostate | CTCF | ID:45976,2
2256,Epithelium_Lung | CTCF | ID:45977,2
4091,KARPAS-422_B_Lymphocyte | MEF2B | ID:55566,2
9191,K562 | BDP1 | ENCODE,2
7791,MCF-7_Epithelium_Breast | ESR1 | ID:83812,2
2120,Epithelium_Mammary_Gland | CTCF | ID:45837,2
4837,A549_Epithelium_Lung | CEBPB | ID:62929,2
7119,MM1.S_Multiple_myeloma_cell | E2F1 | ID:75924,2
1936,GM12878_B_Lymphocyte_Blood | CHD1 | ID:45646,2
8999,HeLa-S3 | BAF170 | ENCODE,2
245,THP-1_Monocyte_Blood | VDR | ID:2774,2
1935,GM12878_B_Lymphocyte_Blood | CTCF | ID:45645,2
4769,K562_Erythroblast_Bone_Marrow | MLLT1 | ID:62739,2
103,Endothelial_Cell_Umbilical_Vein | GATA2 | ID:1743,2
1934,GM12878_B_Lymphocyte_Blood | EP300 | ID:45644,2
4955,K562_Erythroblast_Bone_Marrow | LARP7 | ID:63202,2
3486,HUES64_Embryonic_Stem_Cell_Embryo | SOX2 | ID:51586,2
4950,A549_Epithelium_Lung | NR3C1 | ID:63195,2
4766,K562_Erythroblast_Bone_Marrow | TAL1 | ID:62734,2
2499,HCT-116_Colon | SP1 | ID:46215,2
1932,GM12878_B_Lymphocyte_Blood | RELA | ID:45641,2
9004,HeLa-S3 | Brg1 | ENCODE,2
7845,LNCaP_Epithelium_Prostate | FOXA1 | ID:84230,2
7810,HEK293_Epithelium_Embryonic_Kidney | PHIP | ID:83936,2
4962,GM12878_B_Lymphocyte_Blood | MTA2 | ID:63212,2
1071,Erythroid_Cell | GATA1 | ID:39352,2
8997,HeLa-S3 | AP-2gamma | ENCODE,2
8379,Breast | AR | ID:87793,2
7231,Fibroblast_Fetal_Lung | NEUROG2 | ID:76815,2
1076,LX2_Hepatic_Stellate_Cell | VDR | ID:39364,2
2511,HepG2_Epithelium_Liver | FOXA2 | ID:46227,2
2510,HepG2_Epithelium_Liver | YY1 | ID:46226,2
1078,LX2_Hepatic_Stellate_Cell | VDR | ID:39366,2
3418,HUES64_Embryonic_Stem_Cell_Embryo | PRDM1 | ID:51436,2
1942,GM12878_B_Lymphocyte_Blood | RCOR1 | ID:45652,2
100,Endothelial_Cell_Umbilical_Vein | FOS | ID:1740,2
2535,HepG2_Epithelium_Liver | MBD4 | ID:46251,2
1077,LX2_Hepatic_Stellate_Cell | SMAD3 | ID:39365,2
4782,HEK293_Epithelium_Embryonic_Kidney | ZNF71 | ID:62769,2
1938,GM12878_B_Lymphocyte_Blood | ZZZ3 | ID:45648,2
7123,MCF-7_Mammary_Gland | ESR1 | ID:76102,2
3414,VCaP_Epithelium_Prostate | ASH2L | ID:51332,2
1992,H1_Embryonic_Stem_Cell_Embryo | ZNF274 | ID:45702,2
7204,KG1_Acute_myeloid_leukemia | CREB1 | ID:76509,2
246,U2OS_Bone | ESR1 | ID:2778,2
1939,GM12878_B_Lymphocyte_Blood | RFX5 | ID:45649,2
91,HepG2_Epithelium_Liver | HNF4A | ID:1449,2
2502,HCT-116_Colon | CTCF | ID:46218,2
774,Epithelium_Mammary_Gland | CTCF | ID:36573,2
4963,GM12878_B_Lymphocyte_Blood | MTA2 | ID:63213,2
7214,293T | ZNF618 | ID:76567,2
1067,CUTLL1_T_Lymphocyte_Blood | NOTCH1 | ID:393,2
4982,K562_Erythroblast_Bone_Marrow | ZEB2 | ID:63282,2
4742,K562_Erythroblast_Bone_Marrow | CREB3 | ID:62680,2
4741,K562_Erythroblast_Bone_Marrow | CREB3 | ID:62679,2
7220,DU145_Epithelium_Prostate | ZMYND8 | ID:76673,2
7223,MM1.S_B_Lymphocyte_Blood | CCND2 | ID:76686,2
7103,HAP-1_Embryonic_Stem_Cell_Embryo | CTCF | ID:75573,2
9324,K562 | USF2 | ENCODE,2
2005,HCT-116_Colon | POLR2A | ID:45715,2
7101,HAP-1_Embryonic_Stem_Cell_Embryo | SMC1A | ID:75571,2
1929,GM12878_B_Lymphocyte_Blood | CHD2 | ID:45638,2
9018,HeLa-S3 | ELK1 | ENCODE,2
4992,K562_Erythroblast_Bone_Marrow | NKRF | ID:63302,2
2495,HCT-116_Colon | SRF | ID:46211,2
7099,HAP-1_Embryonic_Stem_Cell_Embryo | SMC1A | ID:75569,2
8352,MCF-10A_Epithelium_Breast | NR3C1 | ID:87680,2
4726,A549_Epithelium_Lung | HES2 | ID:62646,2
4995,HepG2_Epithelium_Liver | CREB1 | ID:63305,2
2007,HCT-116_Colon | CTCF | ID:45717,2
4743,HEK293_Epithelium_Embryonic_Kidney | ZNF16 | ID:62681,2
3402,VCaP_Epithelium_Prostate | AR | ID:51267,2
4980,MCF-7_Epithelium_Breast | ZBTB40 | ID:63277,2
9012,HeLa-S3 | CTCF | ENCODE,2
4965,Liver | HNF4G | ID:63225,2
104,IB4_Lymphocyte_Blood | RBPJ | ID:1792,2
3409,VCaP_Epithelium_Prostate | POLR2A | ID:51274,2
4753,K562_Erythroblast_Bone_Marrow | ZNF24 | ID:62705,2
7113,Rh4_rhabdomyosarcoma | CTCF | ID:75848,2
4969,A549_Epithelium_Lung | CEBPB | ID:63232,2
1108,Kasumi-1_Myeloblast_Blood | RUNX1 | ID:39775,2
3493,HUES64_Embryonic_Stem_Cell_Embryo | SRF | ID:51596,2
4971,K562_Erythroblast_Bone_Marrow | FOXK2 | ID:63241,2
268,VCaP_Epithelium_Prostate | ERG | ID:2916,2
7110,Rh4_rhabdomyosarcoma | MYCN | ID:75840,2
1925,GM12878_B_Lymphocyte_Blood | BHLHE40 | ID:45632,2
1996,Astrocyte_Cerebellum | CTCF | ID:45706,2
3404,VCaP_Epithelium_Prostate | FOXA1 | ID:51269,2
4747,MCF-7_Epithelium_Breast | ZNF207 | ID:62696,2
9010,HeLa-S3 | c-Myc | ENCODE | 1,2
7219,FT194_Fallopian_tube_secretory | PAX8 | ID:76667,2
1989,H1_Embryonic_Stem_Cell_Embryo | SIN3A | ID:45699,2
7819,HCT-116_HCT116 | POLR2A | ID:83958,2
3470,HUES64_Embryonic_Stem_Cell_Embryo | POU5F1 | ID:51546,2
4899,MCF-7_Epithelium_Breast | DPF2 | ID:63061,2
1099,LS180_Epithelium_Colon | CREBBP | ID:39659,2
7835,Haematopoietic_Progenitor_Cell_Blood | TCF7L2 | ID:8418,2
